年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分_類別,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標_緯度,GPS座標_經度,事故類別
2018,9,24,12,25,臺中市,南屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,6,1,8,2,2,  ,6,6,1,22,8,B03,24.144228,120.610408,2
2018,9,24,12,29,臺中市,北屯區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,1,4,4,2,16,7,3,10,1,1,B03,7,9,1,8,2,5,  ,23,7,1,22,8,B03,24.181729,120.687786,2
2018,9,24,12,40,臺中市,后里區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,A31,,,1,,2,,,12,,1,  ,,A31,24.344771,120.733136,3
2018,9,24,13,0,臺中市,潭子區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,22,,B12,24.235917,120.710047,3
2018,9,24,13,2,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,16,14,2,9,1,1,C03,7,9,1,10,2,12,  ,6,14,1,21,8,C03,24.179893,120.627373,2
2018,9,24,13,7,臺中市,北區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,5,5,5,2,18,23,2,7,4,5,F01,7,6,8,20,2,16,  ,23,23,1,21,8,F01,24.158433,120.684792,2
2018,9,24,13,10,臺中市,潭子區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,  ,  ,,B03,24.200653,120.710605,3
2018,9,24,13,14,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,9,3,10,1,1,B03,7,6,1,8,2,5,  ,9,9,1,4,5,B03,24.135339,120.709314,2
2018,9,24,13,15,臺中市,太平區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,5,5,5,2,18,67,  ,  ,  ,  ,   ,  ,  ,  ,  ,  ,  ,  ,67,67,1,  ,  ,   ,24.134227,120.72675,2
2018,9,24,13,25,臺中市,外埔區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,23,,1,  ,,A12,24.334252,120.665106,3
2018,9,24,13,29,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,  ,6,6,1,21,8,C03,24.236101,120.560643,2
2018,9,24,13,30,臺中市,梧棲區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,1,4,3,2,16,6,3,10,1,1,B03,7,6,1,8,2,8,  ,6,6,1,5,8,B03,24.245342,120.549424,2
2018,9,24,13,36,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,43,,1,21,,B03,24.142242,120.624125,3
2018,9,24,13,40,臺中市,東勢區,0,0,,8,,,15,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,5,,1,21,,B12,24.235181,120.854203,3
2018,9,24,13,46,臺中市,北屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,   ,,,7,,11,,,43,,1,  ,,   ,24.181211,120.67318,3
2018,9,24,13,53,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,42,42,1,2,  ,B03,24.201806,120.569385,3
2018,9,24,13,58,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.201592,120.686208,3
2018,9,24,14,10,臺中市,北屯區,0,1,0,8,1,5,40,15,9,1,5,4,5,7,4,4,10,5,5,2,16,5,2,9,1,1,C03,7,9,4,11,2,11,  ,5,5,1,21,8,C03,24.180255,120.666149,2
2018,9,24,14,10,臺中市,烏日區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,9,,1,21,,B02,24.116175,120.615713,3
2018,9,24,14,51,臺中市,豐原區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,44,,  ,  ,,B03,,,3
2018,9,24,14,56,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,16,6,3,10,3,4,B03,7,8,1,8,2,2,  ,6,6,1,21,8,B03,24.162744,120.645174,2
2018,9,24,14,58,臺中市,烏日區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,21,,B03,24.109896,120.619283,3
2018,9,24,15,3,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,26,2,9,1,1,C03,7,9,1,10,2,11,  ,26,26,1,22,8,C03,24.162993,120.719479,2
2018,9,24,15,6,臺中市,神岡區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,1,  ,6,6,1,22,1,B03,24.244153,120.683045,2
2018,9,24,15,8,臺中市,龍井區,0,4,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,1,1,1,B12,7,5,1,8,2,5,  ,6,6,1,1,8,B12,24.191828,120.545923,2
2018,9,24,15,21,臺中市,南屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,5,,B12,24.153553,120.64872,3
2018,9,24,15,23,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,6,,1,22,,C03,24.15545,120.659842,3
2018,9,24,15,32,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.148885,120.715944,3
2018,9,24,15,38,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,2,1,10,5,5,2,16,25,2,9,3,4,C03,7,5,1,10,2,11,14,25,25,1,22,8,C03,24.17211,120.645445,2
2018,9,24,15,52,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,9,5,5,2,16,6,2,7,1,1,C03,7,6,1,10,2,12,  ,6,6,1,7,8,C03,24.405776,120.645603,2
2018,9,24,15,55,臺中市,南屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,1,2,13,23,3,10,1,1,B12,7,9,1,8,6,1,  ,23,23,1,22,9,B12,24.15049,120.612109,2
2018,9,24,16,5,臺中市,梧棲區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,2,11,4,2,9,1,1,C03,7,9,1,10,2,12,  ,4,4,1,20,8,C03,24.248338,120.538445,2
2018,9,24,16,9,臺中市,后里區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.289323,120.723218,3
2018,9,24,16,23,臺中市,沙鹿區,0,2,0,7,1,5,70,14,7,1,5,4,5,7,4,4,3,4,4,1,18,65,  ,  ,  ,  ,   ,  ,  ,  ,  ,  ,  ,  ,65,65,1,  ,  ,   ,24.247747,120.57502,2
2018,9,24,16,27,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,9,3,10,1,1,B03,7,6,1,8,2,6,  ,9,9,1,21,8,B03,24.14675,120.665233,2
2018,9,24,16,28,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,5,,B03,24.178661,120.668101,3
2018,9,24,16,28,臺中市,西屯區,0,1,0,8,1,5,30,4,2,1,5,4,5,7,2,1,10,5,5,2,16,26,2,7,1,1,C03,7,7,1,10,2,14,  ,26,26,1,22,8,C03,24.16331,120.649548,2
2018,9,24,16,30,臺中市,龍井區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,1,2,23,2,8,1,1,C03,7,9,1,10,2,12,  ,23,23,1,21,8,C03,24.180623,120.583154,2
2018,9,24,16,33,臺中市,豐原區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,18,21,2,9,1,1,C03,7,9,1,9,6,14,  ,21,21,1,22,8,C03,24.268235,120.733981,2
2018,9,24,16,39,臺中市,北屯區,0,1,0,8,2,5,50,4,1,1,5,4,5,6,4,4,1,3,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,  ,6,6,1,21,8,C03,24.174661,120.702894,2
2018,9,24,16,41,臺中市,清水區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,43,2,8,1,1,C03,7,5,1,10,2,14,  ,43,43,1,12,8,C03,24.29399,120.553729,2
2018,9,24,16,44,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B01,7,6,1,4,2,2,2,6,6,1,10,9,B01,24.159157,120.684977,2
2018,9,24,16,54,臺中市,北區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,2,4,4,2,17,7,3,10,1,1,C03,7,8,1,10,2,13,  ,7,7,1,22,9,C03,24.146718,120.682767,2
2018,9,24,16,54,臺中市,南區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,16,26,2,8,1,1,C03,7,11,1,10,2,14,  ,26,26,1,21,8,C03,24.11334,120.66408,2
2018,9,24,17,0,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,14,12,3,10,1,1,B03,7,2,1,8,2,6,  ,12,12,1,9,8,B03,24.346827,120.62653,2
2018,9,24,17,0,臺中市,大雅區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,1,1,5,5,4,1,16,16,3,10,1,1,C04,7,6,1,10,2,13,  ,44,16,1,22,8,C04,24.215934,120.647895,2
2018,9,24,17,12,臺中市,后里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,2,29,65,2,9,1,1,C03,7,9,1,10,2,11,12,44,65,1,21,8,C03,24.327956,120.740445,2
2018,9,24,17,16,臺中市,北區,0,0,0,8,,,0,,,,,,,,,,,,,,,,3,  ,  ,  ,C03,  ,  ,1,  ,2,  ,  ,23,  ,1,22,  ,C03,24.142406,120.684538,3
2018,9,24,17,22,臺中市,清水區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,2,17,10,3,10,1,1,B03,7,11,1,8,2,4,  ,10,10,1,21,5,B03,24.280572,120.569931,2
2018,9,24,17,23,臺中市,北屯區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,6,3,10,3,4,B01,7,6,1,4,2,2,  ,6,6,1,21,8,B01,24.187016,120.687038,2
2018,9,24,17,23,臺中市,梧棲區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,9,,B03,24.222501,120.5264,3
2018,9,24,17,25,臺中市,大肚區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,4,5,5,1,18,23,2,8,1,1,C02,6,9,1,9,2,11,  ,23,23,1,9,8,C02,24.160214,120.557128,2
2018,9,24,17,30,臺中市,后里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,1,2,4,1,16,23,2,9,4,5,F02,7,9,8,20,5,16,  ,23,23,1,21,8,F02,24.315563,120.68165,2
2018,9,24,17,43,臺中市,西屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,3,5,2,16,17,3,10,1,1,C03,7,9,1,10,2,12,  ,17,17,1,21,8,C03,24.166559,120.640501,2
2018,9,24,17,43,臺中市,大肚區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.171979,120.580178,4
2018,9,24,17,43,臺中市,潭子區,0,1,0,8,2,5,50,3,2,1,5,4,5,7,4,4,5,2,5,2,1,23,3,10,1,1,B03,7,6,1,8,2,15,  ,23,23,1,22,8,B03,24.200667,120.711509,2
2018,9,24,17,47,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,22,,B03,24.175417,120.735901,3
2018,9,24,17,49,臺中市,沙鹿區,0,1,0,8,3,5,60,10,7,1,5,4,5,7,4,4,1,4,1,1,13,23,3,10,1,1,B03,7,9,1,8,9,1,  ,23,23,2,1,8,B03,24.240578,120.561783,2
2018,9,24,17,51,臺中市,潭子區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,  ,,B03,24.204394,120.708843,3
2018,9,24,17,55,臺中市,北區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,14,  ,16,16,1,22,9,C03,24.162653,120.685093,2
2018,9,24,17,59,臺中市,太平區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,17,19,3,10,3,4,B03,7,1,3,18,2,8,  ,19,19,1,9,8,B03,24.133698,120.720457,2
2018,9,24,18,0,臺中市,龍井區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.1877,120.582101,3
2018,9,24,18,41,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,24.142633,120.65102,3
2018,9,24,18,54,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,12,14,6,1,22,9,C03,24.152689,120.679069,2
2018,9,24,18,55,臺中市,中區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,21,,B03,24.144974,120.676207,3
2018,9,24,18,59,臺中市,清水區,0,0,,8,,,70,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,12,,B03,24.270598,120.567541,3
2018,9,24,19,9,臺中市,中區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,  ,,B03,24.145026,120.67654,3
2018,9,24,19,10,臺中市,北屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,18,8,C03,24.171151,120.693583,2
2018,9,24,19,13,臺中市,大肚區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,2,,B03,24.125124,120.57621,3
2018,9,24,19,23,臺中市,潭子區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.207179,120.704695,3
2018,9,24,19,30,臺中市,太平區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,9,,B03,24.141165,120.726759,3
2018,9,24,19,44,臺中市,南區,0,0,,8,2,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,13,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.115316,120.666769,3
2018,9,24,19,54,臺中市,大雅區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,24.234837,120.620948,3
2018,9,24,19,57,臺中市,北區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,17,10,3,10,1,1,B03,7,11,1,8,2,1,  ,10,10,1,22,9,B03,24.14887,120.680468,2
2018,9,24,20,19,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,3,  ,  ,  ,B03,  ,  ,1,8,2,  ,  ,23,23,  ,21,  ,B03,24.13062,120.683568,3
2018,9,24,20,25,臺中市,西區,0,0,,8,,,40,,,,,,,,,,,,,,,43,,,,,B02,,,1,,10,,,43,43,1,22,,B02,24.137296,120.65735,3
2018,9,24,20,25,臺中市,南區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,2,,B03,24.119334,120.648042,3
2018,9,24,20,29,臺中市,西屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,42,2,9,1,1,C03,7,9,1,10,2,14,  ,42,42,1,5,8,C03,24.169042,120.656533,2
2018,9,24,20,31,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.168536,120.6389,3
2018,9,24,20,41,臺中市,北區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,21,  ,B03,24.154381,120.664361,3
2018,9,24,20,42,臺中市,大雅區,0,2,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,13,16,3,10,1,1,B01,7,9,1,4,2,5,  ,16,16,1,22,8,B01,24.234165,120.664742,2
2018,9,24,20,43,臺中市,龍井區,0,1,0,8,3,5,60,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,5,2,2,  ,26,26,1,21,8,B03,24.175616,120.58166,2
2018,9,24,20,50,臺中市,北區,0,2,0,8,3,5,50,14,18,1,5,4,5,7,1,1,10,5,5,2,3,15,2,9,1,1,C03,7,9,3,18,2,15,  ,15,15,1,22,9,C03,24.152418,120.691003,2
2018,9,24,21,7,臺中市,潭子區,0,1,0,8,2,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,16,19,3,10,1,1,B03,7,1,1,8,2,8,  ,19,19,1,22,8,B03,24.206259,120.709963,2
2018,9,24,21,13,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,21,,B03,24.182962,120.697474,3
2018,9,24,21,15,臺中市,西屯區,0,2,0,8,3,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,11,4,2,7,1,1,C03,7,9,1,10,2,12,  ,4,4,1,22,8,C03,24.173391,120.660295,2
2018,9,24,21,21,臺中市,南區,0,0,,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,13,,,,,,B03,,,1,,2,,,16,,1,5,,B03,24.129037,120.657772,3
2018,9,24,21,23,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,  ,  ,  ,  ,C03,  ,  ,1,  ,2,  ,  ,43,43,1,  ,  ,C03,24.16341,120.635528,3
2018,9,24,21,24,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,  ,  ,  ,  ,B03,  ,  ,1,8,2,  ,  ,42,42,1,  ,  ,B03,24.149079,120.677977,3
2018,9,24,21,50,臺中市,烏日區,0,2,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,17,19,2,9,1,1,C03,7,1,1,10,2,14,  ,19,19,1,21,8,C03,24.111063,120.600691,2
2018,9,24,21,50,臺中市,烏日區,0,0,0,8,3,5,50,3,1,1,5,4,5,5,4,4,9,5,5,2,12,23,3,10,3,4,B03,7,9,1,8,8,5,  ,23,23,1,21,8,B03,24.106821,120.605773,3
2018,9,24,22,5,臺中市,沙鹿區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,8,2,7,1,1,C03,7,5,2,18,2,13,  ,8,8,1,16,8,C03,24.242638,120.561326,2
2018,9,24,22,19,臺中市,清水區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,  ,6,6,1,12,8,C03,24.264538,120.576062,2
2018,9,24,22,27,臺中市,大甲區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,C03,,,6,,2,,,25,,2,  ,,C03,24.340245,120.62514,3
2018,9,24,22,33,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,42,,1,22,,B12,24.170936,120.64386,3
2018,9,24,22,34,臺中市,沙鹿區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,4,,B03,24.215395,120.579149,3
2018,9,24,22,38,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,22,,B03,24.144725,120.578503,3
2018,9,24,22,50,臺中市,北屯區,0,2,0,8,3,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,3,13,2,8,1,4,C03,7,9,1,10,2,14,  ,13,13,1,22,8,C03,24.186901,120.744456,2
2018,9,24,23,0,臺中市,西區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,1,4,4,2,16,26,2,9,3,4,C03,7,5,1,10,2,11,  ,26,26,1,21,8,C03,24.136576,120.657238,2
2018,9,24,23,9,臺中市,西屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,9,4,4,2,16,25,3,10,1,1,B03,7,9,1,8,2,2,  ,25,25,1,21,8,B03,24.160834,120.653294,2
2018,9,24,23,15,臺中市,中區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,24.138429,120.685573,3
2018,9,25,0,6,臺中市,西區,0,1,0,8,3,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,18,23,2,9,1,4,C03,7,9,1,10,2,12,  ,23,23,1,21,8,C03,24.134437,120.671238,2
2018,9,25,0,10,臺中市,西屯區,0,2,0,8,3,5,50,3,2,1,5,4,5,5,4,4,5,4,4,1,16,6,2,9,1,1,C03,7,5,1,10,2,12,  ,6,6,1,21,8,C03,24.162016,120.635019,2
2018,9,25,0,27,臺中市,大雅區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.210848,120.660232,3
2018,9,25,1,24,臺中市,大雅區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,26,23,2,9,3,1,B03,7,15,1,8,3,5,  ,23,23,1,22,9,B03,24.213939,120.647386,2
2018,9,25,1,33,臺中市,南屯區,1,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,9,4,4,2,15,25,1,9,1,1,C03,7,9,1,10,2,11,  ,25,25,1,22,8,C03,24.141415,120.633875,1
2018,9,25,2,18,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,5,1,1,C03,7,14,1,10,2,14,  ,44,16,1,4,8,C03,24.172176,120.636976,2
2018,9,25,5,40,臺中市,北區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,7,,,23,,1,22,,B03,24.153022,120.698791,3
2018,9,25,6,32,臺中市,梧棲區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,3,1,10,5,5,1,16,26,3,10,3,4,A31,7,6,1,1,2,2,  ,26,26,1,21,8,A31,24.222822,120.526517,2
2018,9,25,6,39,臺中市,后里區,0,2,0,8,1,5,50,11,9,1,5,4,5,7,4,4,5,5,5,1,18,50,2,9,3,4,C03,7,9,1,10,2,14,  ,50,50,1,22,9,C03,24.304918,120.723113,2
2018,9,25,6,46,臺中市,清水區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,2,  ,6,6,1,21,8,B03,24.294656,120.614783,2
2018,9,25,6,50,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,21,,B03,24.189172,120.615554,3
2018,9,25,6,50,臺中市,神岡區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,12,40,3,10,1,1,B12,7,13,1,8,1,4,  ,40,40,1,22,8,B12,24.258941,120.705591,2
2018,9,25,6,52,臺中市,烏日區,0,1,0,8,1,5,50,3,2,1,5,4,3,5,4,4,10,5,5,2,16,4,2,9,4,5,F01,7,5,8,20,2,16,  ,4,4,1,19,8,F01,24.106573,120.622566,2
2018,9,25,7,0,臺中市,沙鹿區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,2,1,1,2,1,1,12,7,3,10,1,1,B03,7,7,1,8,2,6,  ,7,7,1,4,5,B03,24.20166,120.580755,2
2018,9,25,7,1,臺中市,太平區,0,1,0,8,1,5,50,14,13,1,5,4,5,7,4,4,5,4,5,1,17,42,3,10,1,1,C04,7,9,1,8,2,14,  ,42,42,1,21,1,C04,24.13478,120.731764,2
2018,9,25,7,4,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.201097,120.659169,3
2018,9,25,7,6,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,10,3,10,3,4,B01,7,11,1,4,2,1,  ,10,10,1,22,8,B01,24.132903,120.644118,2
2018,9,25,7,15,臺中市,東區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,9,5,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,8,C03,24.1385,120.700029,2
2018,9,25,7,15,臺中市,大里區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,9,,1,21,,B03,24.096655,120.69558,3
2018,9,25,7,22,臺中市,潭子區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,24.200698,120.706035,3
2018,9,25,7,23,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,1,4,5,1,12,23,2,9,1,1,C03,7,10,1,10,2,11,  ,23,23,1,22,8,C03,24.201155,120.665424,2
2018,9,25,7,24,臺中市,北屯區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.201021,120.686075,3
2018,9,25,7,26,臺中市,龍井區,0,1,0,8,1,5,50,5,2,1,5,4,5,7,4,4,10,5,5,2,11,6,2,9,1,1,C03,7,9,1,10,2,14,  ,6,6,1,19,8,C03,24.208871,120.547308,2
2018,9,25,7,32,臺中市,潭子區,0,2,0,8,1,5,50,3,1,1,5,4,5,6,4,4,5,5,4,2,3,23,2,9,1,1,C03,7,9,3,18,2,14,  ,23,23,1,22,1,C03,24.220407,120.694124,2
2018,9,25,7,33,臺中市,石岡區,0,3,0,8,1,5,70,14,8,1,5,4,5,7,4,4,1,4,4,1,16,9,2,8,1,1,C03,7,6,1,10,2,14,12,9,9,1,22,8,C03,24.26139,120.814477,2
2018,9,25,7,35,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,  ,6,6,1,4,8,B03,24.126213,120.659531,2
2018,9,25,7,36,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,3,  ,  ,  ,B03,  ,  ,1,8,2,  ,  ,12,12,  ,21,  ,B03,24.129663,120.657556,3
2018,9,25,7,40,臺中市,清水區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,1,15,6,2,8,1,1,B03,7,9,1,8,2,5,  ,6,6,1,21,8,B03,24.27683,120.55299,2
2018,9,25,7,43,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,16,23,3,10,1,1,B03,7,5,1,8,2,8,  ,23,23,1,21,8,B03,24.141981,120.724717,2
2018,9,25,7,45,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,1,,1,21,,B03,24.138834,120.646769,3
