年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分_類別,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標_緯度,GPS座標_經度,事故類別
2018,11,26,17,34,臺中市,外埔區,0,1,0,7,3,5,70,14,9,1,5,4,5,7,4,4,1,3,5,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,21,8,C03,24.319788,120.659155,2
2018,11,26,17,35,臺中市,沙鹿區,0,2,0,7,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,26,2,8,1,1,C03,7,9,1,10,2,12,  ,26,26,1,9,5,C03,24.219714,120.572063,2
2018,11,26,17,36,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,21,,B03,24.150281,120.710647,3
2018,11,26,17,44,臺中市,南屯區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,22,,B03,24.136908,120.650025,3
2018,11,26,17,45,臺中市,南屯區,0,1,0,8,3,5,50,14,7,1,4,4,5,7,1,1,5,4,4,2,13,16,3,10,1,1,B03,7,9,1,8,2,1,  ,16,16,1,22,8,B03,24.136444,120.611989,2
2018,11,26,17,46,臺中市,龍井區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,17,,1,  ,,B02,24.181625,120.591979,3
2018,11,26,17,47,臺中市,烏日區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,22,,B03,24.110907,120.618118,3
2018,11,26,17,48,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,16,,1,22,,C03,24.17353,120.641491,3
2018,11,26,17,49,臺中市,西屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.162103,120.63073,3
2018,11,26,17,50,臺中市,南屯區,0,1,0,8,3,5,50,14,7,1,4,4,5,7,4,4,5,5,4,2,27,66,  ,  ,  ,  ,   ,  ,  ,  ,  ,  ,  ,  ,66,66,1,  ,  ,   ,24.123065,120.629567,2
2018,11,26,17,52,臺中市,北屯區,0,0,,6,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,  ,,B03,24.171241,120.687573,3
2018,11,26,17,55,臺中市,西區,0,1,0,8,3,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,A04,7,5,1,2,2,2,  ,26,26,1,10,9,A04,24.13486,120.670371,2
2018,11,26,17,55,臺中市,烏日區,0,1,0,8,4,5,40,14,9,5,5,4,5,7,4,4,10,5,5,2,10,23,2,9,3,4,C03,7,9,1,10,2,11,  ,23,23,1,18,8,C03,24.094988,120.642795,2
2018,11,26,17,57,臺中市,北區,0,2,0,7,3,5,50,5,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C04,7,9,1,11,2,12,  ,14,6,1,5,8,C04,24.164197,120.675566,2
2018,11,26,17,57,臺中市,東區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,19,2,9,1,1,C03,7,1,1,10,2,14,  ,19,19,1,22,8,C03,24.135681,120.690201,2
2018,11,26,17,58,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,  ,  ,B03,24.169225,120.607633,3
2018,11,26,18,0,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,24.144937,120.649737,3
2018,11,26,18,0,臺中市,北屯區,0,1,0,6,3,5,50,4,2,1,4,4,5,7,2,1,5,5,4,2,13,23,3,10,1,1,B03,7,9,1,8,2,5,  ,23,23,1,21,8,B03,24.169044,120.69223,2
2018,11,26,18,0,臺中市,北屯區,0,1,0,8,3,5,50,14,7,1,4,4,5,7,4,4,1,4,4,2,13,23,2,9,1,1,C03,7,9,2,18,2,11,  ,23,23,1,21,8,C03,24.170065,120.69748,2
2018,11,26,18,0,臺中市,沙鹿區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,18,,1,4,,B03,24.209418,120.561436,3
2018,11,26,18,8,臺中市,沙鹿區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,23,3,10,1,1,B03,7,5,1,8,2,8,  ,44,23,1,4,8,B03,24.22969,120.5716,2
2018,11,26,18,9,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,7,,1,  ,,B12,24.141284,120.646823,3
2018,11,26,18,9,臺中市,大里區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,43,,1,5,,B03,24.102253,120.700073,3
2018,11,26,18,12,臺中市,霧峰區,0,0,0,6,4,5,40,14,7,1,4,4,5,7,1,1,1,1,1,1,13,67,3,10,1,1,B03,8,1,1,14,2,1,1,23,67,1,2,1,B03,24.060342,120.662664,3
2018,11,26,18,18,臺中市,外埔區,0,1,0,7,3,5,50,14,8,1,5,4,5,7,4,4,9,4,4,1,27,66,  ,  ,  ,  ,   ,  ,  ,  ,  ,  ,  ,  ,66,66,1,  ,  ,   ,24.324856,120.648936,2
2018,11,26,18,19,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,1,  ,1,21,  ,B03,24.11451,120.669138,3
2018,11,26,18,22,臺中市,南區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.115672,120.652777,3
2018,11,26,18,22,臺中市,南屯區,0,0,0,8,3,5,50,14,7,1,5,4,5,7,4,4,3,5,4,2,13,16,3,10,1,1,B03,7,9,1,8,2,1,  ,16,16,1,22,8,B03,24.147091,120.611861,3
2018,11,26,18,22,臺中市,西屯區,1,0,0,8,3,5,50,3,1,1,5,2,4,7,3,1,10,5,5,2,12,42,1,9,1,1,C03,7,9,1,10,9,12,  ,42,42,1,21,8,C03,24.178138,120.653835,1
2018,11,26,18,24,臺中市,潭子區,0,1,0,7,3,5,40,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,5,  ,6,6,1,22,9,B03,24.205385,120.676532,2
2018,11,26,18,26,臺中市,西區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,1,  ,23,23,1,21,8,B03,24.143908,120.649885,2
2018,11,26,18,26,臺中市,南區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,7,  ,19,19,1,22,9,B03,24.12414,120.675165,2
2018,11,26,18,30,臺中市,西屯區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.172393,120.634847,3
2018,11,26,18,30,臺中市,太平區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,21,,B03,24.148098,120.702445,3
2018,11,26,18,31,臺中市,大里區,0,0,0,7,3,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,14,12,3,10,1,1,B03,7,2,1,8,2,8,  ,12,12,1,5,8,B03,24.115266,120.684826,3
2018,11,26,18,35,臺中市,北屯區,0,2,0,6,3,5,50,14,7,1,4,4,5,7,4,4,9,5,4,2,16,23,2,7,1,1,C03,7,9,1,10,2,11,  ,23,23,1,21,8,C03,24.1777,120.669976,2
2018,11,26,18,36,臺中市,霧峰區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,21,,B12,24.053856,120.696248,3
2018,11,26,18,37,臺中市,北區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.167237,120.68507,3
2018,11,26,18,39,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,5,,B03,24.138852,120.653036,3
2018,11,26,18,40,臺中市,石岡區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,C03,  ,  ,2,  ,2,  ,  ,23,23,1,22,  ,C03,24.275031,120.780655,3
2018,11,26,18,43,臺中市,東區,0,1,0,7,3,5,50,14,7,1,5,4,5,7,1,1,5,5,4,2,17,19,3,10,1,1,B11,7,1,1,8,2,8,  ,19,19,1,5,8,B11,24.144108,120.69247,2
2018,11,26,18,43,臺中市,西屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.1969,120.648561,3
2018,11,26,18,53,臺中市,沙鹿區,0,1,0,7,2,5,40,3,2,1,4,4,5,7,1,1,1,2,3,1,18,23,2,9,1,1,C03,7,9,1,10,2,14,  ,23,23,1,5,5,C03,24.223316,120.578539,2
2018,11,26,18,55,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,13,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,1,  ,23,23,1,22,  ,B03,24.200791,120.644073,3
2018,11,26,18,55,臺中市,西屯區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,8,  ,23,6,1,21,8,B03,24.167659,120.636991,2
2018,11,26,18,58,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,  ,  ,  ,  ,   ,  ,  ,8,  ,10,  ,  ,43,43,1,  ,  ,   ,24.259056,120.718515,3
2018,11,26,19,0,臺中市,沙鹿區,0,2,0,7,3,5,40,11,11,1,4,4,5,7,4,4,4,5,4,2,17,13,2,7,1,1,C03,7,9,1,10,2,12,  ,13,13,1,18,5,C03,24.252374,120.590359,2
2018,11,26,19,1,臺中市,東區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.138891,120.699127,3
2018,11,26,19,1,臺中市,石岡區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,22,  ,B03,24.274981,120.772838,3
2018,11,26,19,10,臺中市,西屯區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,8,  ,23,23,1,21,8,B03,24.170594,120.663047,2
2018,11,26,19,20,臺中市,西屯區,0,2,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,11,4,3,10,1,1,C03,7,5,1,10,2,14,  ,4,4,2,22,8,C03,24.178152,120.664402,2
2018,11,26,19,27,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,16,,1,  ,,C03,24.162319,120.635071,3
2018,11,26,19,30,臺中市,西區,0,2,0,8,3,5,50,14,7,1,4,4,5,7,4,4,5,5,4,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,8,C03,24.14499,120.654753,2
2018,11,26,19,30,臺中市,大雅區,0,1,0,7,3,5,50,14,8,1,4,4,5,6,4,4,9,5,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,21,8,C03,24.232123,120.66341,2
2018,11,26,19,34,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.196436,120.647158,3
2018,11,26,19,45,臺中市,潭子區,0,2,0,8,3,5,50,11,9,1,4,4,5,1,4,4,10,5,5,1,11,5,2,9,1,1,C03,7,9,1,10,2,11,  ,5,5,1,22,8,C03,24.212903,120.695695,2
2018,11,26,19,48,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,  ,,B03,24.156561,120.712489,3
2018,11,26,20,0,臺中市,神岡區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,17,,1,21,,B03,24.249739,120.680023,3
2018,11,26,20,2,臺中市,南屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,26,,1,  ,,B02,24.145418,120.618769,3
2018,11,26,20,4,臺中市,太平區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,1,1,5,5,4,1,16,43,3,10,1,1,B03,7,9,1,8,2,2,  ,43,43,1,21,8,B03,24.148133,120.702118,2
2018,11,26,20,13,臺中市,北屯區,0,2,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,2,4,2,13,16,2,8,1,1,C04,7,9,1,10,2,11,  ,16,16,1,18,8,C04,24.1642,120.7153,2
2018,11,26,20,15,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,12,,2,  ,,B03,24.139307,120.643942,3
2018,11,26,20,29,臺中市,神岡區,0,1,0,8,3,5,50,14,8,1,5,4,5,7,4,4,9,5,4,2,16,23,2,9,1,1,C03,7,9,2,18,2,11,  ,23,23,1,21,8,C03,24.266167,120.657823,2
2018,11,26,20,50,臺中市,龍井區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,A03,,,1,,2,,,17,,1,10,,A03,24.188867,120.596232,3
2018,11,26,21,10,臺中市,南區,0,1,0,8,3,5,50,3,2,1,5,4,5,7,1,1,10,5,5,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,9,C03,24.113268,120.657213,2
2018,11,26,21,16,臺中市,南屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,4,  ,6,6,1,22,8,B03,24.150566,120.613144,2
2018,11,26,21,52,臺中市,北屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,23,2,7,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,8,C03,24.172542,120.698395,2
2018,11,26,21,54,臺中市,大里區,0,0,0,8,3,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,  ,6,6,1,5,8,B03,24.082778,120.701891,3
2018,11,26,22,5,臺中市,北區,0,3,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,17,44,2,9,1,1,C03,7,9,1,10,2,11,  ,23,44,1,22,8,C03,24.171674,120.671763,2
2018,11,26,22,17,臺中市,南屯區,0,0,0,8,3,5,40,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,2,  ,6,6,1,22,8,B03,24.16666,120.587606,3
2018,11,26,22,36,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,5,  ,B03,24.134577,120.683166,3
2018,11,26,22,50,臺中市,西屯區,0,2,0,8,3,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,14,  ,6,6,1,22,8,C03,24.174116,120.665743,2
2018,11,26,23,41,臺中市,北屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,1,4,5,2,16,25,2,9,1,1,C03,7,9,1,10,2,11,  ,25,25,1,21,8,C03,24.173223,120.685683,2
2018,11,26,23,43,臺中市,北區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,1,1,C03,7,5,1,10,2,14,  ,6,6,1,22,9,C03,24.151647,120.675924,2
2018,11,27,0,10,臺中市,北屯區,1,0,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,25,43,1,9,2,4,B02,7,9,1,2,2,1,  ,43,43,1,20,9,B02,24.2008,120.6807,1
2018,11,27,1,32,臺中市,沙鹿區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,9,5,4,2,27,23,2,9,1,1,C03,7,9,1,9,2,11,  ,23,23,1,4,8,C03,24.247635,120.58783,2
2018,11,27,4,52,臺中市,北屯區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,1,1,4,3,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,1,  ,23,23,1,21,8,B03,24.176725,120.677363,3
2018,11,27,5,48,臺中市,潭子區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.195073,120.72061,3
2018,11,27,6,15,臺中市,北屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,12,,2,5,,B03,24.180836,120.666978,3
2018,11,27,6,35,臺中市,大肚區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,3,1,10,5,5,2,17,23,3,10,1,1,B03,7,9,1,7,6,8,  ,23,23,1,3,5,B03,24.130112,120.55544,2
2018,11,27,6,37,臺中市,石岡區,0,2,0,8,1,5,60,14,12,1,5,4,5,7,4,4,8,3,4,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,  ,16,16,1,22,9,C03,24.277326,120.763261,2
2018,11,27,6,37,臺中市,大雅區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,5,2,17,19,3,10,1,1,B11,7,1,1,8,2,7,  ,19,19,1,10,8,B11,24.205145,120.63295,2
2018,11,27,6,56,臺中市,北屯區,0,0,0,,1,7,40,14,16,1,5,4,5,7,1,1,1,3,5,1,13,23,3,10,1,1,B03,7,9,1,8,2,1,  ,23,23,1,21,8,B03,24.201271,120.687204,3
2018,11,27,7,4,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,9,3,4,C03,7,9,1,10,2,11,  ,16,16,1,21,8,C03,24.196551,120.647637,2
2018,11,27,7,5,臺中市,北屯區,0,1,0,8,1,7,80,10,7,1,5,4,5,7,4,4,1,3,5,2,13,23,2,1,3,4,B03,7,9,1,8,2,1,  ,23,23,1,22,8,B03,24.201116,120.669365,2
2018,11,27,7,5,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,22,,B03,24.177003,120.628091,3
2018,11,27,7,5,臺中市,神岡區,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,1,4,5,2,12,7,3,10,1,1,B03,7,9,1,8,2,5,  ,23,7,1,9,8,B03,24.248541,120.695918,2
2018,11,27,7,6,臺中市,清水區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,3,18,2,2,  ,6,6,1,12,8,B03,24.262141,120.556455,2
2018,11,27,7,9,臺中市,南屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,7,3,10,1,1,B03,7,8,1,8,2,2,  ,7,7,1,22,8,B03,24.149011,120.625122,2
2018,11,27,7,9,臺中市,清水區,0,1,0,7,1,5,50,14,13,1,3,4,5,7,4,4,4,5,5,1,18,42,2,9,1,1,C03,7,9,1,10,2,14,  ,42,42,1,21,1,C03,24.264791,120.576525,2
2018,11,27,7,25,臺中市,潭子區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,9,4,4,2,2,23,2,8,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,1,C03,24.207768,120.681411,2
2018,11,27,7,28,臺中市,西屯區,0,1,0,8,1,5,40,3,8,1,5,4,5,7,4,4,1,4,3,2,16,6,3,10,1,1,B03,7,6,1,8,2,8,  ,23,6,1,22,9,B03,24.169645,120.638993,2
2018,11,27,7,30,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,43,3,10,3,4,B03,7,11,1,8,2,2,  ,43,43,1,21,8,B03,24.184569,120.658041,2
2018,11,27,7,30,臺中市,大雅區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,4,4,5,5,5,1,18,23,2,9,1,1,C03,7,9,1,10,2,14,  ,23,23,1,22,9,C03,24.239115,120.646165,2
2018,11,27,7,35,臺中市,北屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,14,  ,23,23,1,4,2,C03,24.182177,120.712725,2
2018,11,27,7,44,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,43,2,9,1,1,C04,7,9,6,11,2,11,  ,43,43,1,21,8,C04,24.126625,120.68419,2
2018,11,27,7,45,臺中市,大雅區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,1,16,6,3,10,1,1,B03,7,5,1,8,2,5,  ,6,6,1,22,9,B03,24.225587,120.666385,2
2018,11,27,7,46,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,9,,B03,24.135196,120.665795,3
2018,11,27,7,49,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,6,1,10,2,12,  ,6,6,1,5,8,C03,24.197818,120.686181,2
2018,11,27,7,49,臺中市,西屯區,0,0,0,,,,,,,,,,,,,,,,,,,23,  ,  ,  ,  ,C03,  ,  ,1,  ,2,  ,  ,23,23,1,5,  ,C03,24.170293,120.638793,3
2018,11,27,7,50,臺中市,東區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,15,  ,25,25,1,22,8,C03,24.144689,120.697615,2
2018,11,27,7,50,臺中市,南屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,14,14,6,6,1,5,8,C03,24.140026,120.640829,2
2018,11,27,7,50,臺中市,東勢區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,1,1,4,5,5,1,13,16,3,10,1,1,B03,7,5,1,8,2,1,  ,16,16,1,22,9,B03,24.246638,120.832393,2
2018,11,27,7,53,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,3,10,1,1,B12,7,9,1,8,2,2,  ,6,6,1,21,8,B12,24.142897,120.724941,2
2018,11,27,7,54,臺中市,大雅區,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,1,4,4,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,9,C03,24.221053,120.655396,2
2018,11,27,7,58,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.13471,120.646736,3
2018,11,27,8,0,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,C03,7,6,1,10,2,12,  ,6,6,1,21,8,C03,24.170496,120.697626,2
2018,11,27,8,1,臺中市,西屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,16,10,3,10,1,1,A11,7,11,1,2,2,7,  ,10,10,1,22,8,A11,24.166096,120.618676,2
2018,11,27,8,4,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.169595,120.638343,3
2018,11,27,8,10,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,17,2,8,3,4,C03,7,9,1,10,2,14,  ,17,17,1,21,8,C03,24.159687,120.649528,2
2018,11,27,8,11,臺中市,南區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,17,40,3,10,1,1,B03,7,15,1,8,2,4,  ,40,40,1,22,8,B03,24.118495,120.652071,2
2018,11,27,8,13,臺中市,西屯區,0,2,0,8,1,5,40,4,2,1,5,4,5,7,1,1,5,4,4,2,13,16,2,9,1,1,C04,7,9,1,10,2,11,  ,16,16,1,22,8,C04,24.192791,120.658145,2
2018,11,27,8,20,臺中市,龍井區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,19,,1,  ,,B03,24.190852,120.593613,3
2018,11,27,8,22,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.151482,120.607769,3
2018,11,27,8,25,臺中市,烏日區,0,1,0,7,1,5,60,14,8,1,5,4,5,7,4,4,1,4,4,1,16,6,3,10,1,1,B12,7,6,1,8,2,2,  ,6,6,1,21,8,B12,24.104628,120.622643,2
2018,11,27,8,27,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B11,,,1,,2,,,42,,1,5,,B11,24.147524,120.615212,3
2018,11,27,8,28,臺中市,南區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,  ,23,6,1,21,8,C03,24.122838,120.657204,2
2018,11,27,8,35,臺中市,后里區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,26,,1,22,,B03,24.305218,120.710173,3
2018,11,27,8,37,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.146748,120.657272,3
2018,11,27,8,40,臺中市,北區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,13,26,2,8,1,1,C03,7,9,1,8,2,11,  ,26,26,1,21,8,C03,24.157048,120.681201,2
2018,11,27,8,42,臺中市,潭子區,0,0,,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,2,16,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.209356,120.704638,3
2018,11,27,8,50,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,,3,  ,  ,  ,B01,  ,  ,1,  ,2,  ,  ,23,  ,1,10,  ,B01,24.122313,120.65377,3
2018,11,27,8,50,臺中市,南屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,2,16,19,3,10,1,1,B03,7,1,1,8,2,4,4,19,19,1,3,3,B03,24.148273,120.638336,2
2018,11,27,8,56,臺中市,西屯區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,3,1,5,2,5,2,16,10,3,10,1,1,B12,7,11,1,8,2,2,  ,10,10,1,22,9,B12,24.179251,120.640348,2
2018,11,27,8,57,臺中市,梧棲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,3,1,5,5,2,13,16,2,4,1,1,B03,7,9,1,8,2,5,  ,16,16,1,5,1,B03,24.224625,120.52561,2
2018,11,27,8,58,臺中市,沙鹿區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,18,,1,9,,B12,24.201406,120.569512,3
2018,11,27,9,4,臺中市,西區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,  ,23,23,1,5,5,C03,24.134703,120.653565,2
2018,11,27,9,8,臺中市,大里區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,  ,6,6,1,21,8,C03,24.114595,120.682671,2
