"年","月","日","時","分","縣市","區","死","受傷","2-30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","受傷程度","主要傷處","保護裝備","行動電話","當事者區分_類別","車輛用途","當事者行動狀態","駕駛資格情形","駕駛執照種類","飲酒情形","車輛撞擊部位最初","車輛撞擊部位其他","肇事因素個別","肇事因素主要","肇事逃逸","職業","旅次目的","車種","GPS座標_緯度","GPS座標_經度","事故類別"
"2019","7","23","17","20","臺中市","潭子區","0","1","0","6","2","5","50","4","1","1","4","4","5","7","1","1","10","5","5","2","16","6","2","9","1","1","C03","7","4","1","10","2","14","","14","6","1","22","8","C03","24.218127","120.718397","2"
"2019","7","23","17","21","臺中市","東勢區","0","1","0","6","2","5","60","3","1","1","4","4","5","7","1","1","1","4","4","1","18","23","2","9","1","1","C03","7","9","1","10","2","14","","23","23","1","9","8","C03","24.264911","120.808821","2"
"2019","7","23","17","25","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","3","","","","C03","","","1","","2","","","23","","1","22","","C03","24.116111","120.630871","3"
"2019","7","23","17","25","臺中市","石岡區","0","1","0","6","1","5","60","14","8","1","4","4","5","7","4","4","1","5","4","1","13","23","3","10","1","1","C03","7","9","1","10","2","11","","23","23","1","21","8","C03","24.26767","120.80377","2"
"2019","7","23","17","27","臺中市","西屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.159185","120.639484","3"
"2019","7","23","17","30","臺中市","西屯區","0","0","0","8","","","1","","","","","","","","","","","","","","","43","","","","","B12","","","1","","11","","","43","43","1","22","","B12","24.161698","120.654638","3"
"2019","7","23","17","32","臺中市","太平區","0","1","0","6","1","5","50","5","1","1","4","4","5","1","1","1","10","5","5","1","17","10","3","10","1","1","B03","7","11","1","8","2","4","","10","10","1","21","8","B03","24.140146","120.73174","2"
"2019","7","23","17","34","臺中市","龍井區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","6","","1","12","","B12","24.221456","120.516886","3"
"2019","7","23","17","35","臺中市","清水區","0","1","0","8","1","5","40","14","7","1","5","4","5","7","4","4","4","4","4","1","11","19","3","10","1","1","B03","7","1","1","8","2","8","","19","19","1","5","1","B03","24.275416","120.57746","2"
"2019","7","23","17","35","臺中市","后里區","0","2","0","8","2","5","50","4","1","1","5","4","5","7","4","4","4","5","4","1","16","6","2","9","1","1","C03","7","5","1","10","2","12","","6","6","1","21","8","C03","24.30954","120.718332","2"
"2019","7","23","17","42","臺中市","西屯區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","10","5","5","1","12","8","3","10","1","1","B03","7","5","1","8","2","4","","8","8","1","22","8","B03","24.204321","120.599309","2"
"2019","7","23","17","45","臺中市","后里區","0","1","0","8","2","5","50","3","1","1","5","4","5","7","2","1","10","5","5","2","17","4","3","10","1","1","B12","7","5","1","8","2","15","","4","4","1","21","8","B12","24.339556","120.731783","2"
"2019","7","23","17","50","臺中市","大里區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","5","","B03","24.085549","120.666773","3"
"2019","7","23","17","51","臺中市","北屯區","0","0","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","13","23","3","10","1","1","B03","7","10","1","8","2","1","","23","23","1","21","8","B03","24.169506","120.703335","3"
"2019","7","23","17","54","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","2","","B03","24.1821","120.7214","3"
"2019","7","23","17","55","臺中市","北屯區","0","1","0","8","2","5","40","14","8","1","5","4","5","7","4","4","5","5","4","2","16","7","3","10","1","1","C03","7","8","1","10","2","12","","7","7","1","22","8","C03","24.189436","120.685772","2"
"2019","7","23","18","0","臺中市","大甲區","0","1","0","8","1","5","50","3","1","1","5","4","5","7","4","4","10","5","5","2","17","6","3","10","1","1","B03","7","5","1","8","2","1","","6","6","1","22","9","B03","24.344703","120.634134","2"
"2019","7","23","18","5","臺中市","北區","0","2","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","2","9","1","1","C03","7","9","1","10","2","11","12","6","6","1","22","8","C03","24.1543","120.6663","2"
"2019","7","23","18","10","臺中市","南屯區","0","2","0","8","1","5","40","3","1","1","5","4","5","7","4","4","5","4","4","2","16","7","2","9","1","1","F01","7","7","8","20","2","16","","7","7","1","22","8","F01","24.139796","120.616999","2"
"2019","7","23","18","10","臺中市","大甲區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","9","23","3","10","1","1","C03","7","9","1","10","2","11","","23","23","1","22","9","C03","24.352318","120.625031","2"
"2019","7","23","18","19","臺中市","梧棲區","0","1","0","8","3","5","50","4","1","1","5","4","5","7","1","1","10","5","5","1","29","23","2","9","3","4","C03","7","9","1","10","2","12","","23","23","1","21","8","C03","24.228485","120.521265","2"
"2019","7","23","18","23","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","23","","1","22","","C03","24.142605","120.648768","3"
"2019","7","23","18","23","臺中市","后里區","0","1","0","7","2","5","40","14","9","1","4","4","5","7","4","4","4","5","5","1","27","44","2","9","1","1","C03","7","9","1","10","2","11","","44","44","1","21","8","C03","24.29571","120.748787","2"
"2019","7","23","18","26","臺中市","南屯區","0","1","0","7","2","5","50","14","9","1","5","4","5","7","4","4","9","5","5","2","13","19","2","8","3","4","C03","7","1","1","8","2","14","","19","19","1","22","8","C03","24.139938","120.637996","2"
"2019","7","23","18","33","臺中市","龍井區","0","1","0","8","1","5","70","4","1","1","5","4","5","7","1","1","10","5","5","2","15","43","3","10","1","1","B03","7","9","1","8","2","8","","43","43","1","12","8","B03","24.210458","120.540378","2"
"2019","7","23","18","42","臺中市","龍井區","0","1","0","8","3","5","70","5","1","1","5","4","5","7","4","4","10","5","5","2","16","6","3","10","1","1","B12","7","6","1","8","2","1","","6","6","1","12","8","B12","24.19841","120.513671","2"
"2019","7","23","18","50","臺中市","霧峰區","0","0","0","7","3","7","80","10","16","1","5","4","5","7","4","4","9","4","1","1","13","67","3","10","3","4","B03","7","9","1","8","2","1","1","67","67","1","19","8","B03","24.054933","120.68466","3"
"2019","7","23","18","56","臺中市","北區","0","1","0","8","3","5","50","4","1","1","5","4","5","7","3","1","10","5","5","2","15","6","2","9","1","1","C03","7","9","1","10","2","12","","6","6","1","22","8","C03","24.164007","120.669217","2"
"2019","7","23","19","0","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.176038","120.721999","3"
"2019","7","23","19","7","臺中市","北區","0","0","0","8","3","5","50","3","7","1","5","4","5","7","4","4","8","3","4","2","13","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.149733","120.675595","3"
"2019","7","23","19","16","臺中市","南區","0","1","0","7","3","5","50","4","1","1","5","4","5","7","1","1","9","4","5","2","16","26","3","10","1","1","B02","7","6","1","8","2","2","","26","26","1","5","8","B02","24.131904","120.676528","2"
"2019","7","23","19","25","臺中市","梧棲區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B01","","","1","","2","","","12","","","","","B01","24.259993","120.533725","3"
"2019","7","23","19","27","臺中市","東區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","4","","B03","24.138842","120.699739","3"
"2019","7","23","19","40","臺中市","大安區","0","2","0","8","3","5","50","3","9","1","5","4","5","7","4","4","5","5","5","1","17","23","2","9","1","1","C03","7","9","1","10","2","12","","23","23","1","22","9","C03","24.348054","120.609564","2"
"2019","7","23","19","41","臺中市","神岡區","0","0","0","8","","","40","","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","17","17","1","22","","B03","24.240579","120.69255","3"
"2019","7","23","19","57","臺中市","沙鹿區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","3","","B03","24.217078","120.58053","3"
"2019","7","23","20","3","臺中市","沙鹿區","0","1","0","8","3","5","50","3","1","1","5","4","5","7","4","4","1","4","5","2","16","6","3","10","1","1","B03","7","6","1","8","2","8","","6","6","1","21","8","B03","24.224373","120.557367","2"
"2019","7","23","20","27","臺中市","西區","0","1","0","8","3","5","50","14","9","1","5","4","5","7","4","4","10","5","5","2","17","3","3","10","1","1","C03","7","15","1","10","2","14","","3","3","1","5","6","C03","24.149809","120.663005","2"
"2019","7","23","20","35","臺中市","神岡區","0","0","0","8","","","40","","","","","","","","","","","","","","","23","","","","","B03","","","1","","2","","","23","23","1","21","","B03","24.24409","120.685188","3"
"2019","7","23","20","36","臺中市","東區","0","0","0","7","3","5","50","14","8","1","5","4","5","7","4","4","9","4","4","2","16","26","","","","","B03","","5","1","8","2","8","","26","26","1","5","","B03","24.143323","120.686313","3"
"2019","7","23","20","39","臺中市","北屯區","0","1","0","8","3","5","50","14","9","1","5","4","5","7","4","4","1","4","5","1","18","13","2","9","1","1","C03","7","9","1","10","2","12","","13","13","1","22","8","C03","24.2008","120.6943","2"
"2019","7","23","20","46","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.178853","120.66795","3"
"2019","7","23","20","47","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","6","","1","","","C03","24.171017","120.683415","3"
"2019","7","23","21","0","臺中市","北屯區","0","1","0","8","3","5","50","14","7","1","2","4","5","7","4","4","1","4","4","2","17","23","2","9","1","1","C03","7","9","1","10","2","14","","23","23","1","4","8","C03","24.1773","120.7304","2"
"2019","7","23","21","0","臺中市","北屯區","0","1","0","8","3","5","50","14","9","1","5","3","5","7","4","4","4","3","5","2","12","23","3","10","1","1","B03","7","9","1","8","2","6","","23","23","1","21","8","B03","24.202116","120.675445","2"
"2019","7","23","21","1","臺中市","梧棲區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","A41","","","1","","2","","","7","","1","10","","A41","24.251655","120.537433","3"
"2019","7","23","21","10","臺中市","太平區","0","2","0","8","3","5","50","14","9","1","4","4","5","7","4","4","4","3","5","1","3","51","2","9","4","5","H01","8","16","8","20","10","15","","51","51","1","5","8","H01","24.128076","120.717037","2"
"2019","7","23","21","20","臺中市","潭子區","0","2","0","8","3","8","1","14","20","1","5","4","5","6","4","4","10","5","5","2","17","42","2","8","1","1","C03","7","9","1","10","2","12","","42","42","1","22","9","C03","24.20042","120.705519","2"
"2019","7","23","21","32","臺中市","南屯區","0","1","0","8","3","5","50","14","8","1","5","4","5","7","2","1","8","4","5","2","17","26","3","10","1","1","B03","7","7","1","8","2","7","","26","26","1","22","8","B03","24.129953","120.646275","2"
"2019","7","23","21","51","臺中市","潭子區","0","1","0","8","1","5","40","14","8","1","5","4","5","7","4","4","3","4","4","1","13","23","2","9","1","1","C03","7","9","1","10","2","11","","23","23","1","22","8","C03","24.195893","120.70259","2"
"2019","7","23","21","59","臺中市","西屯區","0","2","0","8","3","5","50","4","2","1","5","4","5","7","1","1","5","5","4","2","17","43","2","9","1","1","C03","7","9","1","10","2","12","","43","43","1","21","8","C03","24.172836","120.63783","2"
"2019","7","23","22","0","臺中市","梧棲區","0","1","0","8","3","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","18","43","2","9","1","1","C03","7","6","3","18","8","12","","43","43","1","5","8","C03","24.259236","120.535818","2"
"2019","7","23","22","48","臺中市","北區","0","1","0","8","3","5","50","14","7","1","5","4","5","7","4","4","1","4","4","2","13","37","3","10","3","4","C03","7","9","1","10","2","15","","37","37","1","5","8","C03","24.161366","120.674964","2"
"2019","7","23","23","10","臺中市","太平區","0","0","0","8","","","50","","","","","","","","","","","","","","","23","","","","","B03","","","1","","2","","","23","23","1","5","","B03","24.133625","120.719562","3"
"2019","7","24","0","25","臺中市","西屯區","0","1","0","8","3","5","40","14","8","1","5","4","5","7","4","4","9","4","4","2","16","23","2","9","1","1","C03","7","9","1","10","2","11","","23","23","1","22","9","C03","24.185825","120.609858","2"
"2019","7","24","0","28","臺中市","烏日區","0","0","0","8","","","70","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","21","","B03","24.1137","120.590741","3"
"2019","7","24","0","30","臺中市","大雅區","0","2","0","8","3","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","12","26","2","9","1","1","C03","7","5","4","8","2","12","","26","26","1","22","1","C03","24.225562","120.645193","2"
"2019","7","24","0","31","臺中市","龍井區","0","3","0","8","3","5","40","4","1","1","5","4","5","7","1","1","10","5","5","2","16","25","2","9","1","1","C03","7","9","1","10","2","11","","25","25","1","22","8","C03","24.18605","120.585438","2"
"2019","7","24","2","14","臺中市","北屯區","0","1","0","8","3","5","50","14","8","1","5","4","5","7","1","1","1","4","1","2","12","2","2","9","1","1","C03","7","9","1","10","2","12","","2","2","1","18","8","C03","24.162371","120.72161","2"
"2019","7","24","5","0","臺中市","北屯區","0","1","0","8","3","5","50","5","1","1","5","4","5","7","2","1","10","5","5","2","16","23","3","10","1","1","B03","7","9","1","8","2","5","","23","23","1","21","8","B03","24.17049","120.697681","2"
"2019","7","24","6","42","臺中市","北區","0","1","0","8","2","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","11","25","3","10","3","4","B03","7","5","1","8","2","2","","25","25","1","5","8","B03","24.163028","120.685106","2"
"2019","7","24","6","46","臺中市","北屯區","1","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","17","8","1","1","1","1","C03","7","5","3","18","9","13","14","8","8","1","21","8","C03","24.18319","120.694989","1"
"2019","7","24","7","8","臺中市","北屯區","0","0","1","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","3","10","3","4","B03","7","9","1","8","2","2","","6","6","1","21","8","B03","24.179019","120.689547","2"
"2019","7","24","7","12","臺中市","后里區","0","2","0","8","1","5","40","4","1","1","5","4","5","7","1","1","10","5","5","2","16","8","2","9","1","1","C03","7","5","1","10","2","12","","8","8","1","4","1","C03","24.309586","120.718006","2"
"2019","7","24","7","15","臺中市","神岡區","0","2","0","8","1","5","40","4","1","1","5","4","5","7","4","4","5","5","5","2","15","6","2","9","1","1","C03","7","9","1","10","2","11","","6","6","1","21","8","C03","24.266914","120.700217","2"
"2019","7","24","7","17","臺中市","大雅區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","17","","1","21","","B03","24.209913","120.650758","3"
"2019","7","24","7","25","臺中市","大雅區","0","1","0","8","1","5","40","14","9","1","5","4","5","7","4","4","10","5","5","1","12","19","2","9","1","1","C03","7","9","1","10","2","12","","23","19","1","22","9","C03","24.214474","120.634847","2"
"2019","7","24","7","27","臺中市","西屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","10","","","","","B03","24.171896","120.649674","3"
"2019","7","24","7","30","臺中市","南屯區","0","1","0","8","1","5","50","3","1","1","5","4","5","7","4","4","10","5","5","2","16","23","2","9","1","1","C03","7","6","1","10","2","11","","23","23","1","22","9","C03","24.130612","120.615329","2"
"2019","7","24","7","32","臺中市","北屯區","0","1","0","8","1","5","50","3","2","1","5","4","5","7","3","1","10","5","5","2","15","6","2","9","1","1","C04","7","9","1","11","2","12","14","6","6","1","5","8","C04","24.192422","120.682186","2"
"2019","7","24","7","37","臺中市","南屯區","0","2","0","8","1","5","50","3","1","1","5","4","5","7","1","1","10","5","5","2","15","25","2","9","1","1","C03","7","9","1","10","2","11","","25","25","1","18","8","C03","24.117094","120.64037","2"
"2019","7","24","7","40","臺中市","梧棲區","0","1","0","8","1","5","50","4","2","1","5","4","5","7","2","1","10","5","5","2","16","23","3","10","1","1","B03","7","6","1","8","2","8","","23","23","1","2","1","B03","24.228818","120.531953","2"
"2019","7","24","7","42","臺中市","石岡區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","21","","B03","24.277172","120.762304","3"
"2019","7","24","7","42","臺中市","神岡區","0","2","0","8","1","5","50","14","7","1","5","4","5","7","4","4","9","5","4","2","16","6","2","9","1","1","C03","7","11","1","10","2","11","14","6","6","1","9","1","C03","24.254403","120.645001","2"
"2019","7","24","7","43","臺中市","太平區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","","","B03","24.124388","120.726719","3"
"2019","7","24","7","44","臺中市","南區","0","0","0","8","1","5","50","5","1","1","5","4","5","7","1","1","1","2","4","2","13","16","3","10","1","1","B03","7","9","1","8","2","1","","16","16","1","21","8","B03","24.126509","120.677801","3"
"2019","7","24","7","45","臺中市","西區","0","1","0","8","1","5","50","5","1","1","5","4","3","5","4","4","10","5","5","2","16","6","3","10","1","1","C03","7","5","1","10","2","14","","6","6","1","21","8","C03","24.137946","120.666526","2"
"2019","7","24","7","45","臺中市","梧棲區","0","2","0","8","1","5","50","3","2","1","5","4","5","7","4","4","10","5","5","2","11","1","2","9","1","1","F03","7","4","8","20","2","16","","1","1","1","2","1","F03","24.225483","120.536534","2"
"2019","7","24","7","46","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","22","","B12","24.13938","120.615963","3"
"2019","7","24","7","46","臺中市","后里區","0","0","0","8","","","50","","","","","","","","","","","","","","","17","","","","","B03","","","1","","2","","","17","17","1","21","","B03","24.303559","120.731072","3"
"2019","7","24","7","48","臺中市","后里區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","1","12","10","3","10","1","1","B03","7","11","1","8","2","8","","10","10","1","20","5","B03","24.315356","120.683581","2"
"2019","7","24","7","49","臺中市","南區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","21","","B03","24.128755","120.662149","3"
"2019","7","24","7","49","臺中市","太平區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","26","","1","","","C03","24.153611","120.725","3"
"2019","7","24","7","52","臺中市","西區","0","1","0","8","1","5","50","3","1","1","5","4","5","7","4","4","5","4","5","2","12","42","2","9","1","1","C03","7","7","1","10","2","14","","42","42","1","21","8","C03","24.134245","120.674655","2"
"2019","7","24","7","55","臺中市","太平區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.14507","120.734553","3"
"2019","7","24","7","56","臺中市","西屯區","","","","8","","","50","","","","","","","","","","","","","","","","","","","","A02","","","1","","1","","","16","","1","","","A02","24.195938","120.654985","3"
"2019","7","24","7","56","臺中市","東勢區","0","2","0","8","1","5","50","4","1","1","5","4","5","7","3","1","5","5","5","1","16","23","2","9","1","1","C03","7","5","1","10","2","14","","44","23","1","22","8","C03","24.246896","120.83318","2"
"2019","7","24","7","57","臺中市","大甲區","0","1","0","8","1","5","70","4","1","1","5","4","5","7","1","1","10","5","5","2","17","6","3","10","1","1","B03","7","6","1","8","2","6","","6","6","1","21","8","B03","24.37639","120.648511","2"
"2019","7","24","7","58","臺中市","西屯區","0","1","0","8","1","5","50","4","2","1","5","4","5","7","1","1","5","4","5","2","17","8","3","10","3","4","B03","7","5","1","8","2","4","","8","8","1","22","9","B03","24.172768","120.637938","2"
"2019","7","24","7","59","臺中市","潭子區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","23","","1","21","","C03","24.191918","120.69688","3"
"2019","7","24","8","1","臺中市","潭子區","0","2","0","8","1","5","40","4","9","1","5","4","5","7","3","1","10","5","5","1","11","5","2","9","1","1","C03","7","9","1","10","2","11","","5","5","1","22","8","C03","24.2318","120.687065","2"
"2019","7","24","8","2","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","19","","1","5","","B03","24.174193","120.7233","3"
"2019","7","24","8","6","臺中市","西屯區","0","2","0","8","1","5","50","4","2","1","5","4","5","7","2","1","10","5","5","2","16","4","3","10","3","4","C03","7","9","6","18","2","11","","4","4","1","22","9","C03","24.175193","120.666696","2"
"2019","7","24","8","7","臺中市","東勢區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.261088","120.823007","3"
"2019","7","24","8","9","臺中市","西屯區","0","1","0","8","1","5","40","14","8","1","5","4","5","7","4","4","1","4","1","2","16","9","3","10","1","1","B03","7","6","1","8","2","2","","9","9","1","21","8","B03","24.164811","120.645164","2"
"2019","7","24","8","10","臺中市","神岡區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","21","","B03","","","3"
"2019","7","24","8","13","臺中市","西區","0","1","0","8","1","5","40","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","3","10","1","1","B03","7","9","1","8","2","1","","6","6","1","2","9","B03","24.145788","120.659453","2"
"2019","7","24","8","21","臺中市","南區","0","0","0","8","1","5","40","4","1","1","5","4","5","7","1","1","9","4","5","2","16","23","","","","","C03","","15","1","10","3","12","","23","23","1","5","","C03","24.129891","120.678308","3"
"2019","7","24","8","29","臺中市","北屯區","0","2","0","8","1","5","40","14","8","1","5","4","5","7","4","4","1","2","1","2","13","16","2","8","1","1","C03","7","9","1","10","2","11","","16","16","1","22","8","C03","24.164968","120.70184","2"
"2019","7","24","8","30","臺中市","北區","0","0","0","8","","","40","","","","","","","","","","","","","","","","3","","","","B03","","","1","","2","","","16","","1","22","","B03","24.172818","120.668207","3"
"2019","7","24","8","34","臺中市","北區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","1","5","5","2","13","7","3","10","1","1","B03","7","8","1","8","2","3","","7","7","1","22","8","B03","24.165608","120.675473","2"
"2019","7","24","8","40","臺中市","梧棲區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","2","9","1","1","C03","7","9","1","10","2","11","","6","6","1","2","9","C03","24.24654","120.534128","2"
"2019","7","24","8","45","臺中市","沙鹿區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","4","","B03","24.203575","120.567175","3"
"2019","7","24","8","46","臺中市","神岡區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","3","","B03","24.273139","120.659531","3"
"2019","7","24","8","53","臺中市","北屯區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","3","10","1","1","B03","7","9","3","18","2","1","","6","6","1","21","8","B03","24.18597","120.701233","2"
"2019","7","24","8","54","臺中市","神岡區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","A31","","","1","","2","","","12","","1","21","","A31","","","3"
"2019","7","24","9","2","臺中市","南屯區","0","2","0","8","1","5","50","3","1","1","5","4","5","7","3","1","10","5","5","2","13","23","2","9","1","1","C03","7","9","1","10","2","11","","23","23","1","22","9","C03","24.149125","120.615517","2"
"2019","7","24","9","9","臺中市","北屯區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","16","6","3","10","1","1","B03","7","5","1","8","2","1","","6","6","1","5","8","B03","24.16101","120.728963","2"
"2019","7","24","9","10","臺中市","沙鹿區","0","1","0","8","1","5","40","14","8","1","5","4","5","7","4","4","1","4","1","1","13","23","2","7","1","1","C03","7","9","1","10","2","11","","23","23","1","3","8","C03","24.239167","120.565472","2"
"2019","7","24","9","11","臺中市","西屯區","0","1","0","8","1","5","50","4","2","1","5","4","5","7","1","1","5","4","5","2","13","19","3","10","3","4","B01","7","1","1","4","2","1","","19","19","1","22","9","B01","24.166593","120.643975","2"
"2019","7","24","9","15","臺中市","潭子區","0","0","0","8","1","5","50","3","13","1","5","4","5","7","4","4","5","4","5","1","14","","","","","","B03","","","1","","2","","","12","","1","22","","B03","24.210665","120.710429","3"
"2019","7","24","9","19","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","19","","B03","24.180145","120.683953","3"
"2019","7","24","9","21","臺中市","西區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","2","1","10","5","5","2","17","25","3","10","1","1","B12","7","5","1","8","2","3","","25","25","1","9","9","B12","24.14671","120.663074","2"
"2019","7","24","9","29","臺中市","中區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","21","","B03","24.134972","120.676919","3"
"2019","7","24","9","35","臺中市","大雅區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.206018","120.629174","3"
"2019","7","24","9","36","臺中市","潭子區","0","0","0","8","1","5","50","4","2","1","5","4","5","7","3","1","10","5","5","2","14","","","","","","B12","","","1","","2","","","42","","1","22","","B12","24.218128","120.693633","3"
"2019","7","24","9","47","臺中市","北屯區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","2","5","2","16","19","3","10","1","1","B03","7","1","1","8","2","8","","19","19","1","21","8","B03","24.188241","120.669248","2"
"2019","7","24","9","50","臺中市","大甲區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","9","","B03","24.357066","120.622586","3"
"2019","7","24","9","50","臺中市","潭子區","0","1","0","8","1","5","60","14","8","1","5","4","5","7","4","4","1","4","4","1","13","16","3","10","1","1","C03","7","9","1","10","2","11","","16","16","1","22","8","C03","24.218495","120.703898","2"
"2019","7","24","9","52","臺中市","南區","0","0","0","8","1","5","50","14","7","1","5","4","5","7","4","4","5","4","4","2","13","23","","","","","B12","","14","1","7","2","8","","23","23","1","5","","B12","24.111926","120.650816","3"
"2019","7","24","9","55","臺中市","大雅區","0","1","0","8","1","5","40","3","1","1","5","4","5","7","4","4","10","5","5","2","16","19","2","9","1","1","F03","7","1","8","20","2","16","","19","19","1","22","9","F03","24.223492","120.647683","2"
"2019","7","24","9","57","臺中市","大安區","0","0","0","8","1","6","40","14","9","1","5","4","5","7","4","4","5","4","5","1","16","53","3","10","2","1","F03","7","1","8","20","2","16","","53","53","1","22","9","F03","24.349103","120.584379","3"
"2019","7","24","10","0","臺中市","西區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","16","8","3","10","1","1","B12","7","5","1","3","2","1","","8","8","1","10","9","B12","24.152547","120.65667","2"
"2019","7","24","10","3","臺中市","沙鹿區","0","1","0","8","2","5","50","14","7","1","5","4","5","7","4","4","4","5","4","2","17","43","3","10","1","1","C03","7","9","1","10","2","11","","43","43","1","18","8","C03","24.229632","120.573065","2"
"2019","7","24","10","7","臺中市","西區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","16","","","21","","B12","24.146171","120.659886","4"
"2019","7","24","10","22","臺中市","大里區","0","0","0","8","1","5","50","14","12","1","5","4","5","7","4","4","5","4","4","1","16","18","3","10","1","1","B12","7","3","1","8","2","2","","18","18","1","12","8","B12","24.091451","120.703508","3"
"2019","7","24","10","28","臺中市","東區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","5","4","4","2","16","6","2","9","1","1","C03","7","9","2","18","2","11","","6","6","1","21","8","C03","24.125643","120.684227","2"
"2019","7","24","10","32","臺中市","太平區","0","1","0","8","1","5","50","3","2","1","5","4","5","7","4","4","5","5","5","2","17","19","2","9","1","1","C03","7","1","1","10","2","14","","19","19","1","21","8","C03","24.144849","120.716533","2"
"2019","7","24","10","37","臺中市","東區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","21","","B03","24.141196","120.708632","3"
